filename,label,label_id
angry_fer0033817.png,angry,0
angry_fer0033834.png,angry,0
angry_fer0033844.png,angry,0
angry_fer0033846.png,angry,0
angry_fer0033849.png,angry,0
angry_fer0033852.png,angry,0
angry_fer0033854.png,angry,0
angry_fer0033881.png,angry,0
angry_fer0033887.png,angry,0
angry_fer0033888.png,angry,0
angry_fer0033897.png,angry,0
angry_fer0033898.png,angry,0
angry_fer0033906.png,angry,0
angry_fer0033909.png,angry,0
angry_fer0033918.png,angry,0
angry_fer0033922.png,angry,0
angry_fer0033942.png,angry,0
angry_fer0033948.png,angry,0
angry_fer0033993.png,angry,0
angry_fer0034005.png,angry,0
angry_fer0034036.png,angry,0
angry_fer0034053.png,angry,0
angry_fer0034058.png,angry,0
angry_fer0034068.png,angry,0
angry_fer0034069.png,angry,0
angry_fer0034071.png,angry,0
angry_fer0034076.png,angry,0
angry_fer0034097.png,angry,0
angry_fer0034098.png,angry,0
angry_fer0034101.png,angry,0
angry_fer0034104.png,angry,0
angry_fer0034121.png,angry,0
angry_fer0034124.png,angry,0
angry_fer0034127.png,angry,0
angry_fer0034137.png,angry,0
angry_fer0034158.png,angry,0
angry_fer0034160.png,angry,0
angry_fer0034173.png,angry,0
angry_fer0034186.png,angry,0
angry_fer0034193.png,angry,0
angry_fer0034225.png,angry,0
angry_fer0034240.png,angry,0
angry_fer0034252.png,angry,0
angry_fer0034267.png,angry,0
angry_fer0034274.png,angry,0
angry_fer0034278.png,angry,0
angry_fer0034291.png,angry,0
angry_fer0034299.png,angry,0
angry_fer0034302.png,angry,0
angry_fer0034346.png,angry,0
angry_fer0034363.png,angry,0
angry_fer0034370.png,angry,0
angry_fer0034379.png,angry,0
angry_fer0034423.png,angry,0
angry_fer0034424.png,angry,0
angry_fer0034431.png,angry,0
angry_fer0034434.png,angry,0
angry_fer0034453.png,angry,0
angry_fer0034462.png,angry,0
angry_fer0034471.png,angry,0
angry_fer0034498.png,angry,0
angry_fer0034508.png,angry,0
angry_fer0034510.png,angry,0
angry_fer0034520.png,angry,0
angry_fer0034528.png,angry,0
angry_fer0034534.png,angry,0
angry_fer0034539.png,angry,0
angry_fer0034543.png,angry,0
angry_fer0034551.png,angry,0
angry_fer0034552.png,angry,0
angry_fer0034578.png,angry,0
angry_fer0034586.png,angry,0
angry_fer0034595.png,angry,0
angry_fer0034606.png,angry,0
angry_fer0034613.png,angry,0
angry_fer0034619.png,angry,0
angry_fer0034638.png,angry,0
angry_fer0034649.png,angry,0
angry_fer0034668.png,angry,0
angry_fer0034669.png,angry,0
angry_fer0034689.png,angry,0
angry_fer0034709.png,angry,0
angry_fer0034712.png,angry,0
angry_fer0034737.png,angry,0
angry_fer0034761.png,angry,0
angry_fer0034769.png,angry,0
angry_fer0034779.png,angry,0
angry_fer0034788.png,angry,0
angry_fer0034796.png,angry,0
angry_fer0034837.png,angry,0
angry_fer0034863.png,angry,0
angry_fer0034877.png,angry,0
angry_fer0034883.png,angry,0
angry_fer0034886.png,angry,0
angry_fer0034919.png,angry,0
angry_fer0034924.png,angry,0
angry_fer0034929.png,angry,0
angry_fer0034931.png,angry,0
angry_fer0034932.png,angry,0
angry_fer0034950.png,angry,0
angry_fer0034952.png,angry,0
angry_fer0034960.png,angry,0
angry_fer0034964.png,angry,0
angry_fer0034967.png,angry,0
angry_fer0034978.png,angry,0
angry_fer0034980.png,angry,0
angry_fer0034992.png,angry,0
angry_fer0034999.png,angry,0
angry_fer0035004.png,angry,0
angry_fer0035011.png,angry,0
angry_fer0035034.png,angry,0
angry_fer0035038.png,angry,0
angry_fer0035053.png,angry,0
angry_fer0035061.png,angry,0
angry_fer0035067.png,angry,0
angry_fer0035088.png,angry,0
angry_fer0035108.png,angry,0
angry_fer0035125.png,angry,0
angry_fer0035154.png,angry,0
angry_fer0035166.png,angry,0
angry_fer0035179.png,angry,0
angry_fer0035186.png,angry,0
angry_fer0035188.png,angry,0
angry_fer0035208.png,angry,0
angry_fer0035212.png,angry,0
angry_fer0035216.png,angry,0
angry_fer0035225.png,angry,0
angry_fer0035231.png,angry,0
angry_fer0035244.png,angry,0
angry_fer0035271.png,angry,0
angry_fer0035286.png,angry,0
angry_fer0035303.png,angry,0
angry_fer0035304.png,angry,0
angry_fer0035320.png,angry,0
angry_fer0035321.png,angry,0
angry_fer0035352.png,angry,0
angry_fer0035357.png,angry,0
angry_fer0035392.png,angry,0
angry_fer0035400.png,angry,0
angry_fer0035417.png,angry,0
angry_fer0035419.png,angry,0
angry_fer0035431.png,angry,0
angry_fer0035439.png,angry,0
angry_fer0035443.png,angry,0
angry_fer0035451.png,angry,0
angry_fer0035456.png,angry,0
angry_fer0035461.png,angry,0
angry_fer0035471.png,angry,0
angry_fer0035477.png,angry,0
angry_fer0035479.png,angry,0
angry_fer0035482.png,angry,0
angry_fer0035486.png,angry,0
angry_fer0035508.png,angry,0
angry_fer0035514.png,angry,0
angry_fer0035524.png,angry,0
angry_fer0035535.png,angry,0
angry_fer0035536.png,angry,0
angry_fer0035541.png,angry,0
angry_fer0035549.png,angry,0
angry_fer0035561.png,angry,0
angry_fer0035567.png,angry,0
angry_fer0035581.png,angry,0
angry_fer0035591.png,angry,0
angry_fer0035597.png,angry,0
angry_fer0035598.png,angry,0
angry_fer0035616.png,angry,0
angry_fer0035625.png,angry,0
angry_fer0035639.png,angry,0
angry_fer0035666.png,angry,0
angry_fer0035678.png,angry,0
angry_fer0035688.png,angry,0
angry_fer0035689.png,angry,0
angry_fer0035691.png,angry,0
angry_fer0035693.png,angry,0
angry_fer0035695.png,angry,0
angry_fer0035703.png,angry,0
angry_fer0035710.png,angry,0
angry_fer0035720.png,angry,0
angry_fer0035724.png,angry,0
angry_fer0035732.png,angry,0
angry_fer0035743.png,angry,0
angry_fer0035753.png,angry,0
angry_fer0035764.png,angry,0
angry_fer0035769.png,angry,0
angry_fer0035783.png,angry,0
angry_fer0035785.png,angry,0
angry_fer0035799.png,angry,0
contempt_fer0032220.png,contempt,7
contempt_fer0032401.png,contempt,7
contempt_fer0032447.png,contempt,7
contempt_fer0032488.png,contempt,7
contempt_fer0032659.png,contempt,7
contempt_fer0032855.png,contempt,7
contempt_fer0032884.png,contempt,7
contempt_fer0032889.png,contempt,7
contempt_fer0032934.png,contempt,7
contempt_fer0033199.png,contempt,7
contempt_fer0033271.png,contempt,7
contempt_fer0033379.png,contempt,7
contempt_fer0033832.png,contempt,7
contempt_fer0033894.png,contempt,7
contempt_fer0033979.png,contempt,7
contempt_fer0033988.png,contempt,7
contempt_fer0034308.png,contempt,7
contempt_fer0034393.png,contempt,7
contempt_fer0034489.png,contempt,7
contempt_fer0034640.png,contempt,7
contempt_fer0034699.png,contempt,7
contempt_fer0034879.png,contempt,7
contempt_fer0034934.png,contempt,7
contempt_fer0034947.png,contempt,7
contempt_fer0034977.png,contempt,7
contempt_fer0035147.png,contempt,7
contempt_fer0035319.png,contempt,7
contempt_fer0035381.png,contempt,7
contempt_fer0035433.png,contempt,7
contempt_fer0035736.png,contempt,7
disgust_fer0032254.png,disgust,1
disgust_fer0032602.png,disgust,1
disgust_fer0032691.png,disgust,1
disgust_fer0032730.png,disgust,1
disgust_fer0032832.png,disgust,1
disgust_fer0033204.png,disgust,1
disgust_fer0033303.png,disgust,1
disgust_fer0033581.png,disgust,1
disgust_fer0033684.png,disgust,1
disgust_fer0033767.png,disgust,1
disgust_fer0033915.png,disgust,1
disgust_fer0034046.png,disgust,1
disgust_fer0034279.png,disgust,1
disgust_fer0034438.png,disgust,1
disgust_fer0034866.png,disgust,1
disgust_fer0035262.png,disgust,1
disgust_fer0035294.png,disgust,1
disgust_fer0035324.png,disgust,1
disgust_fer0035497.png,disgust,1
disgust_fer0035564.png,disgust,1
disgust_fer0035715.png,disgust,1
fear_fer0032271.png,fear,2
fear_fer0032275.png,fear,2
fear_fer0032300.png,fear,2
fear_fer0032460.png,fear,2
fear_fer0032485.png,fear,2
fear_fer0032510.png,fear,2
fear_fer0032543.png,fear,2
fear_fer0032611.png,fear,2
fear_fer0032616.png,fear,2
fear_fer0032673.png,fear,2
fear_fer0032718.png,fear,2
fear_fer0032739.png,fear,2
fear_fer0032920.png,fear,2
fear_fer0033010.png,fear,2
fear_fer0033017.png,fear,2
fear_fer0033018.png,fear,2
fear_fer0033093.png,fear,2
fear_fer0033104.png,fear,2
fear_fer0033135.png,fear,2
fear_fer0033143.png,fear,2
fear_fer0033219.png,fear,2
fear_fer0033253.png,fear,2
fear_fer0033339.png,fear,2
fear_fer0033360.png,fear,2
fear_fer0033394.png,fear,2
fear_fer0033408.png,fear,2
fear_fer0033468.png,fear,2
fear_fer0033503.png,fear,2
fear_fer0033525.png,fear,2
fear_fer0033528.png,fear,2
fear_fer0033533.png,fear,2
fear_fer0033597.png,fear,2
fear_fer0033617.png,fear,2
fear_fer0033635.png,fear,2
fear_fer0033640.png,fear,2
fear_fer0033703.png,fear,2
fear_fer0033721.png,fear,2
fear_fer0033743.png,fear,2
fear_fer0033757.png,fear,2
fear_fer0033811.png,fear,2
fear_fer0033829.png,fear,2
fear_fer0033839.png,fear,2
fear_fer0033860.png,fear,2
fear_fer0033865.png,fear,2
fear_fer0033910.png,fear,2
fear_fer0033924.png,fear,2
fear_fer0034087.png,fear,2
fear_fer0034100.png,fear,2
fear_fer0034109.png,fear,2
fear_fer0034155.png,fear,2
fear_fer0034188.png,fear,2
fear_fer0034205.png,fear,2
fear_fer0034208.png,fear,2
fear_fer0034255.png,fear,2
fear_fer0034381.png,fear,2
fear_fer0034405.png,fear,2
fear_fer0034425.png,fear,2
fear_fer0034455.png,fear,2
fear_fer0034480.png,fear,2
fear_fer0034496.png,fear,2
fear_fer0034511.png,fear,2
fear_fer0034512.png,fear,2
fear_fer0034542.png,fear,2
fear_fer0034559.png,fear,2
fear_fer0034560.png,fear,2
fear_fer0034575.png,fear,2
fear_fer0034594.png,fear,2
fear_fer0034620.png,fear,2
fear_fer0034694.png,fear,2
fear_fer0034791.png,fear,2
fear_fer0034795.png,fear,2
fear_fer0034798.png,fear,2
fear_fer0034922.png,fear,2
fear_fer0034941.png,fear,2
fear_fer0034951.png,fear,2
fear_fer0035013.png,fear,2
fear_fer0035074.png,fear,2
fear_fer0035106.png,fear,2
fear_fer0035146.png,fear,2
fear_fer0035162.png,fear,2
fear_fer0035181.png,fear,2
fear_fer0035207.png,fear,2
fear_fer0035248.png,fear,2
fear_fer0035252.png,fear,2
fear_fer0035256.png,fear,2
fear_fer0035265.png,fear,2
fear_fer0035275.png,fear,2
fear_fer0035281.png,fear,2
fear_fer0035371.png,fear,2
fear_fer0035475.png,fear,2
fear_fer0035509.png,fear,2
fear_fer0035538.png,fear,2
fear_fer0035599.png,fear,2
fear_fer0035642.png,fear,2
fear_fer0035659.png,fear,2
fear_fer0035756.png,fear,2
fear_fer0035777.png,fear,2
happy_fer0032227.png,happy,3
happy_fer0032229.png,happy,3
happy_fer0032230.png,happy,3
happy_fer0032231.png,happy,3
happy_fer0032236.png,happy,3
happy_fer0032240.png,happy,3
happy_fer0032244.png,happy,3
happy_fer0032249.png,happy,3
happy_fer0032266.png,happy,3
happy_fer0032268.png,happy,3
happy_fer0032269.png,happy,3
happy_fer0032272.png,happy,3
happy_fer0032276.png,happy,3
happy_fer0032282.png,happy,3
happy_fer0032286.png,happy,3
happy_fer0032294.png,happy,3
happy_fer0032299.png,happy,3
happy_fer0032301.png,happy,3
happy_fer0032304.png,happy,3
happy_fer0032308.png,happy,3
happy_fer0032310.png,happy,3
happy_fer0032321.png,happy,3
happy_fer0032324.png,happy,3
happy_fer0032325.png,happy,3
happy_fer0032329.png,happy,3
happy_fer0032331.png,happy,3
happy_fer0032334.png,happy,3
happy_fer0032336.png,happy,3
happy_fer0032337.png,happy,3
happy_fer0032338.png,happy,3
happy_fer0032341.png,happy,3
happy_fer0032347.png,happy,3
happy_fer0032348.png,happy,3
happy_fer0032349.png,happy,3
happy_fer0032351.png,happy,3
happy_fer0032358.png,happy,3
happy_fer0032361.png,happy,3
happy_fer0032362.png,happy,3
happy_fer0032379.png,happy,3
happy_fer0032382.png,happy,3
happy_fer0032388.png,happy,3
happy_fer0032390.png,happy,3
happy_fer0032393.png,happy,3
happy_fer0032410.png,happy,3
happy_fer0032419.png,happy,3
happy_fer0032423.png,happy,3
happy_fer0032426.png,happy,3
happy_fer0032437.png,happy,3
happy_fer0032445.png,happy,3
happy_fer0032449.png,happy,3
happy_fer0032450.png,happy,3
happy_fer0032458.png,happy,3
happy_fer0032463.png,happy,3
happy_fer0032465.png,happy,3
happy_fer0032466.png,happy,3
happy_fer0032476.png,happy,3
happy_fer0032477.png,happy,3
happy_fer0032478.png,happy,3
happy_fer0032479.png,happy,3
happy_fer0032480.png,happy,3
happy_fer0032482.png,happy,3
happy_fer0032490.png,happy,3
happy_fer0032495.png,happy,3
happy_fer0032496.png,happy,3
happy_fer0032503.png,happy,3
happy_fer0032508.png,happy,3
happy_fer0032512.png,happy,3
happy_fer0032516.png,happy,3
happy_fer0032517.png,happy,3
happy_fer0032529.png,happy,3
happy_fer0032536.png,happy,3
happy_fer0032540.png,happy,3
happy_fer0032546.png,happy,3
happy_fer0032549.png,happy,3
happy_fer0032551.png,happy,3
happy_fer0032566.png,happy,3
happy_fer0032567.png,happy,3
happy_fer0032577.png,happy,3
happy_fer0032579.png,happy,3
happy_fer0032581.png,happy,3
happy_fer0032582.png,happy,3
happy_fer0032584.png,happy,3
happy_fer0032590.png,happy,3
happy_fer0032591.png,happy,3
happy_fer0032595.png,happy,3
happy_fer0032597.png,happy,3
happy_fer0032598.png,happy,3
happy_fer0032599.png,happy,3
happy_fer0032606.png,happy,3
happy_fer0032607.png,happy,3
happy_fer0032610.png,happy,3
happy_fer0032617.png,happy,3
happy_fer0032619.png,happy,3
happy_fer0032621.png,happy,3
happy_fer0032628.png,happy,3
happy_fer0032641.png,happy,3
happy_fer0032643.png,happy,3
happy_fer0032648.png,happy,3
happy_fer0032652.png,happy,3
happy_fer0032653.png,happy,3
happy_fer0032657.png,happy,3
happy_fer0032661.png,happy,3
happy_fer0032663.png,happy,3
happy_fer0032666.png,happy,3
happy_fer0032667.png,happy,3
happy_fer0032677.png,happy,3
happy_fer0032683.png,happy,3
happy_fer0032684.png,happy,3
happy_fer0032687.png,happy,3
happy_fer0032689.png,happy,3
happy_fer0032701.png,happy,3
happy_fer0032714.png,happy,3
happy_fer0032716.png,happy,3
happy_fer0032717.png,happy,3
happy_fer0032720.png,happy,3
happy_fer0032722.png,happy,3
happy_fer0032728.png,happy,3
happy_fer0032746.png,happy,3
happy_fer0032747.png,happy,3
happy_fer0032750.png,happy,3
happy_fer0032752.png,happy,3
happy_fer0032754.png,happy,3
happy_fer0032755.png,happy,3
happy_fer0032757.png,happy,3
happy_fer0032758.png,happy,3
happy_fer0032765.png,happy,3
happy_fer0032766.png,happy,3
happy_fer0032769.png,happy,3
happy_fer0032772.png,happy,3
happy_fer0032777.png,happy,3
happy_fer0032780.png,happy,3
happy_fer0032782.png,happy,3
happy_fer0032784.png,happy,3
happy_fer0032788.png,happy,3
happy_fer0032802.png,happy,3
happy_fer0032803.png,happy,3
happy_fer0032806.png,happy,3
happy_fer0032807.png,happy,3
happy_fer0032811.png,happy,3
happy_fer0032812.png,happy,3
happy_fer0032814.png,happy,3
happy_fer0032816.png,happy,3
happy_fer0032817.png,happy,3
happy_fer0032819.png,happy,3
happy_fer0032822.png,happy,3
happy_fer0032824.png,happy,3
happy_fer0032827.png,happy,3
happy_fer0032833.png,happy,3
happy_fer0032837.png,happy,3
happy_fer0032839.png,happy,3
happy_fer0032840.png,happy,3
happy_fer0032843.png,happy,3
happy_fer0032850.png,happy,3
happy_fer0032851.png,happy,3
happy_fer0032862.png,happy,3
happy_fer0032864.png,happy,3
happy_fer0032869.png,happy,3
happy_fer0032870.png,happy,3
happy_fer0032872.png,happy,3
happy_fer0032873.png,happy,3
happy_fer0032875.png,happy,3
happy_fer0032878.png,happy,3
happy_fer0032879.png,happy,3
happy_fer0032883.png,happy,3
happy_fer0032887.png,happy,3
happy_fer0032891.png,happy,3
happy_fer0032893.png,happy,3
happy_fer0032895.png,happy,3
happy_fer0032900.png,happy,3
happy_fer0032903.png,happy,3
happy_fer0032906.png,happy,3
happy_fer0032913.png,happy,3
happy_fer0032915.png,happy,3
happy_fer0032917.png,happy,3
happy_fer0032918.png,happy,3
happy_fer0032921.png,happy,3
happy_fer0032923.png,happy,3
happy_fer0032926.png,happy,3
happy_fer0032927.png,happy,3
happy_fer0032928.png,happy,3
happy_fer0032929.png,happy,3
happy_fer0032930.png,happy,3
happy_fer0032933.png,happy,3
happy_fer0032936.png,happy,3
happy_fer0032937.png,happy,3
happy_fer0032944.png,happy,3
happy_fer0032949.png,happy,3
happy_fer0032950.png,happy,3
happy_fer0032952.png,happy,3
happy_fer0032963.png,happy,3
happy_fer0032966.png,happy,3
happy_fer0032975.png,happy,3
happy_fer0032977.png,happy,3
happy_fer0032985.png,happy,3
happy_fer0032986.png,happy,3
happy_fer0032988.png,happy,3
happy_fer0032991.png,happy,3
happy_fer0032994.png,happy,3
happy_fer0032998.png,happy,3
happy_fer0033004.png,happy,3
happy_fer0033007.png,happy,3
happy_fer0033011.png,happy,3
happy_fer0033012.png,happy,3
happy_fer0033014.png,happy,3
happy_fer0033019.png,happy,3
happy_fer0033021.png,happy,3
happy_fer0033022.png,happy,3
happy_fer0033024.png,happy,3
happy_fer0033027.png,happy,3
happy_fer0033036.png,happy,3
happy_fer0033038.png,happy,3
happy_fer0033039.png,happy,3
happy_fer0033042.png,happy,3
happy_fer0033043.png,happy,3
happy_fer0033046.png,happy,3
happy_fer0033049.png,happy,3
happy_fer0033054.png,happy,3
happy_fer0033055.png,happy,3
happy_fer0033058.png,happy,3
happy_fer0033064.png,happy,3
happy_fer0033066.png,happy,3
happy_fer0033071.png,happy,3
happy_fer0033073.png,happy,3
happy_fer0033081.png,happy,3
happy_fer0033084.png,happy,3
happy_fer0033086.png,happy,3
happy_fer0033087.png,happy,3
happy_fer0033088.png,happy,3
happy_fer0033094.png,happy,3
happy_fer0033095.png,happy,3
happy_fer0033096.png,happy,3
happy_fer0033102.png,happy,3
happy_fer0033108.png,happy,3
happy_fer0033114.png,happy,3
happy_fer0033118.png,happy,3
happy_fer0033123.png,happy,3
happy_fer0033125.png,happy,3
happy_fer0033127.png,happy,3
happy_fer0033132.png,happy,3
happy_fer0033136.png,happy,3
happy_fer0033140.png,happy,3
happy_fer0033145.png,happy,3
happy_fer0033148.png,happy,3
happy_fer0033149.png,happy,3
happy_fer0033150.png,happy,3
happy_fer0033151.png,happy,3
happy_fer0033160.png,happy,3
happy_fer0033166.png,happy,3
happy_fer0033172.png,happy,3
happy_fer0033177.png,happy,3
happy_fer0033181.png,happy,3
happy_fer0033183.png,happy,3
happy_fer0033186.png,happy,3
happy_fer0033187.png,happy,3
happy_fer0033191.png,happy,3
happy_fer0033194.png,happy,3
happy_fer0033195.png,happy,3
happy_fer0033197.png,happy,3
happy_fer0033198.png,happy,3
happy_fer0033203.png,happy,3
happy_fer0033213.png,happy,3
happy_fer0033216.png,happy,3
happy_fer0033217.png,happy,3
happy_fer0033218.png,happy,3
happy_fer0033220.png,happy,3
happy_fer0033226.png,happy,3
happy_fer0033228.png,happy,3
happy_fer0033239.png,happy,3
happy_fer0033242.png,happy,3
happy_fer0033243.png,happy,3
happy_fer0033245.png,happy,3
happy_fer0033255.png,happy,3
happy_fer0033258.png,happy,3
happy_fer0033262.png,happy,3
happy_fer0033263.png,happy,3
happy_fer0033267.png,happy,3
happy_fer0033273.png,happy,3
happy_fer0033277.png,happy,3
happy_fer0033280.png,happy,3
happy_fer0033286.png,happy,3
happy_fer0033287.png,happy,3
happy_fer0033288.png,happy,3
happy_fer0033292.png,happy,3
happy_fer0033295.png,happy,3
happy_fer0033306.png,happy,3
happy_fer0033311.png,happy,3
happy_fer0033312.png,happy,3
happy_fer0033320.png,happy,3
happy_fer0033327.png,happy,3
happy_fer0033330.png,happy,3
happy_fer0033333.png,happy,3
happy_fer0033335.png,happy,3
happy_fer0033337.png,happy,3
happy_fer0033343.png,happy,3
happy_fer0033361.png,happy,3
happy_fer0033362.png,happy,3
happy_fer0033371.png,happy,3
happy_fer0033375.png,happy,3
happy_fer0033378.png,happy,3
happy_fer0033380.png,happy,3
happy_fer0033383.png,happy,3
happy_fer0033384.png,happy,3
happy_fer0033390.png,happy,3
happy_fer0033392.png,happy,3
happy_fer0033396.png,happy,3
happy_fer0033399.png,happy,3
happy_fer0033400.png,happy,3
happy_fer0033401.png,happy,3
happy_fer0033405.png,happy,3
happy_fer0033407.png,happy,3
happy_fer0033411.png,happy,3
happy_fer0033422.png,happy,3
happy_fer0033424.png,happy,3
happy_fer0033427.png,happy,3
happy_fer0033428.png,happy,3
happy_fer0033431.png,happy,3
happy_fer0033433.png,happy,3
happy_fer0033438.png,happy,3
happy_fer0033440.png,happy,3
happy_fer0033444.png,happy,3
happy_fer0033445.png,happy,3
happy_fer0033447.png,happy,3
happy_fer0033450.png,happy,3
happy_fer0033451.png,happy,3
happy_fer0033452.png,happy,3
happy_fer0033453.png,happy,3
happy_fer0033460.png,happy,3
happy_fer0033461.png,happy,3
happy_fer0033464.png,happy,3
happy_fer0033471.png,happy,3
happy_fer0033472.png,happy,3
happy_fer0033482.png,happy,3
happy_fer0033484.png,happy,3
happy_fer0033485.png,happy,3
happy_fer0033488.png,happy,3
happy_fer0033490.png,happy,3
happy_fer0033494.png,happy,3
happy_fer0033496.png,happy,3
happy_fer0033527.png,happy,3
happy_fer0033530.png,happy,3
happy_fer0033535.png,happy,3
happy_fer0033546.png,happy,3
happy_fer0033549.png,happy,3
happy_fer0033554.png,happy,3
happy_fer0033555.png,happy,3
happy_fer0033561.png,happy,3
happy_fer0033563.png,happy,3
happy_fer0033564.png,happy,3
happy_fer0033568.png,happy,3
happy_fer0033573.png,happy,3
happy_fer0033577.png,happy,3
happy_fer0033580.png,happy,3
happy_fer0033585.png,happy,3
happy_fer0033589.png,happy,3
happy_fer0033595.png,happy,3
happy_fer0033596.png,happy,3
happy_fer0033603.png,happy,3
happy_fer0033605.png,happy,3
happy_fer0033608.png,happy,3
happy_fer0033610.png,happy,3
happy_fer0033612.png,happy,3
happy_fer0033615.png,happy,3
happy_fer0033620.png,happy,3
happy_fer0033622.png,happy,3
happy_fer0033624.png,happy,3
happy_fer0033631.png,happy,3
happy_fer0033641.png,happy,3
happy_fer0033643.png,happy,3
happy_fer0033646.png,happy,3
happy_fer0033647.png,happy,3
happy_fer0033651.png,happy,3
happy_fer0033661.png,happy,3
happy_fer0033662.png,happy,3
happy_fer0033677.png,happy,3
happy_fer0033681.png,happy,3
happy_fer0033682.png,happy,3
happy_fer0033689.png,happy,3
happy_fer0033690.png,happy,3
happy_fer0033693.png,happy,3
happy_fer0033718.png,happy,3
happy_fer0033719.png,happy,3
happy_fer0033722.png,happy,3
happy_fer0033728.png,happy,3
happy_fer0033734.png,happy,3
happy_fer0033737.png,happy,3
happy_fer0033746.png,happy,3
happy_fer0033756.png,happy,3
happy_fer0033759.png,happy,3
happy_fer0033761.png,happy,3
happy_fer0033762.png,happy,3
happy_fer0033763.png,happy,3
happy_fer0033764.png,happy,3
happy_fer0033765.png,happy,3
happy_fer0033766.png,happy,3
happy_fer0033771.png,happy,3
happy_fer0033773.png,happy,3
happy_fer0033774.png,happy,3
happy_fer0033782.png,happy,3
happy_fer0033787.png,happy,3
happy_fer0033788.png,happy,3
happy_fer0033790.png,happy,3
happy_fer0033794.png,happy,3
happy_fer0033798.png,happy,3
